recording_id,subject_id,s3_url
sub-3_task-Sleep_acq-headband,sub-3,s3://openneuro.org/ds005555/sub-3/eeg/sub-3_task-Sleep_acq-headband
sub-3_task-Sleep_acq-psg,sub-3,s3://openneuro.org/ds005555/sub-3/eeg/sub-3_task-Sleep_acq-psg
sub-30_task-Sleep_acq-headband,sub-30,s3://openneuro.org/ds005555/sub-30/eeg/sub-30_task-Sleep_acq-headband
sub-30_task-Sleep_acq-psg,sub-30,s3://openneuro.org/ds005555/sub-30/eeg/sub-30_task-Sleep_acq-psg
sub-31_task-Sleep_acq-headband,sub-31,s3://openneuro.org/ds005555/sub-31/eeg/sub-31_task-Sleep_acq-headband
sub-31_task-Sleep_acq-psg,sub-31,s3://openneuro.org/ds005555/sub-31/eeg/sub-31_task-Sleep_acq-psg
sub-32_task-Sleep_acq-headband,sub-32,s3://openneuro.org/ds005555/sub-32/eeg/sub-32_task-Sleep_acq-headband
sub-32_task-Sleep_acq-psg,sub-32,s3://openneuro.org/ds005555/sub-32/eeg/sub-32_task-Sleep_acq-psg
sub-33_task-Sleep_acq-headband,sub-33,s3://openneuro.org/ds005555/sub-33/eeg/sub-33_task-Sleep_acq-headband
sub-33_task-Sleep_acq-psg,sub-33,s3://openneuro.org/ds005555/sub-33/eeg/sub-33_task-Sleep_acq-psg
sub-34_task-Sleep_acq-headband,sub-34,s3://openneuro.org/ds005555/sub-34/eeg/sub-34_task-Sleep_acq-headband
sub-34_task-Sleep_acq-psg,sub-34,s3://openneuro.org/ds005555/sub-34/eeg/sub-34_task-Sleep_acq-psg
sub-35_task-Sleep_acq-headband,sub-35,s3://openneuro.org/ds005555/sub-35/eeg/sub-35_task-Sleep_acq-headband
sub-35_task-Sleep_acq-psg,sub-35,s3://openneuro.org/ds005555/sub-35/eeg/sub-35_task-Sleep_acq-psg
sub-36_task-Sleep_acq-headband,sub-36,s3://openneuro.org/ds005555/sub-36/eeg/sub-36_task-Sleep_acq-headband
sub-36_task-Sleep_acq-psg,sub-36,s3://openneuro.org/ds005555/sub-36/eeg/sub-36_task-Sleep_acq-psg
sub-37_task-Sleep_acq-headband,sub-37,s3://openneuro.org/ds005555/sub-37/eeg/sub-37_task-Sleep_acq-headband
sub-37_task-Sleep_acq-psg,sub-37,s3://openneuro.org/ds005555/sub-37/eeg/sub-37_task-Sleep_acq-psg
sub-38_task-Sleep_acq-headband,sub-38,s3://openneuro.org/ds005555/sub-38/eeg/sub-38_task-Sleep_acq-headband
sub-38_task-Sleep_acq-psg,sub-38,s3://openneuro.org/ds005555/sub-38/eeg/sub-38_task-Sleep_acq-psg
sub-39_task-Sleep_acq-headband,sub-39,s3://openneuro.org/ds005555/sub-39/eeg/sub-39_task-Sleep_acq-headband
sub-39_task-Sleep_acq-psg,sub-39,s3://openneuro.org/ds005555/sub-39/eeg/sub-39_task-Sleep_acq-psg
sub-4_task-Sleep_acq-headband,sub-4,s3://openneuro.org/ds005555/sub-4/eeg/sub-4_task-Sleep_acq-headband
sub-4_task-Sleep_acq-psg,sub-4,s3://openneuro.org/ds005555/sub-4/eeg/sub-4_task-Sleep_acq-psg
sub-40_task-Sleep_acq-headband,sub-40,s3://openneuro.org/ds005555/sub-40/eeg/sub-40_task-Sleep_acq-headband
sub-40_task-Sleep_acq-psg,sub-40,s3://openneuro.org/ds005555/sub-40/eeg/sub-40_task-Sleep_acq-psg
sub-41_task-Sleep_acq-headband,sub-41,s3://openneuro.org/ds005555/sub-41/eeg/sub-41_task-Sleep_acq-headband
sub-41_task-Sleep_acq-psg,sub-41,s3://openneuro.org/ds005555/sub-41/eeg/sub-41_task-Sleep_acq-psg
sub-42_task-Sleep_acq-headband,sub-42,s3://openneuro.org/ds005555/sub-42/eeg/sub-42_task-Sleep_acq-headband
sub-42_task-Sleep_acq-psg,sub-42,s3://openneuro.org/ds005555/sub-42/eeg/sub-42_task-Sleep_acq-psg
sub-43_task-Sleep_acq-headband,sub-43,s3://openneuro.org/ds005555/sub-43/eeg/sub-43_task-Sleep_acq-headband
